,신선도,신선도예측,신선도 정답 여부,종류,종류예측,종류 정답 여부,파일명
213,stale,fresh,False,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0108.jpg
214,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0490.jpg
215,fresh,fresh,True,mandarin,mandarin,True,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0273.jpg
216,fresh,fresh,True,banana,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 10.01.07 PM.png
217,fresh,fresh,True,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0196.jpg
218,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/Tre_046.jpg
219,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0159.jpg
220,stale,fresh,False,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/stale_capsicum/WhatsApp Image 2020-11-07 at 11.35.37 PM(1).jpg_0_2442.jpg
221,fresh,fresh,True,banana,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.41.18 PM.png
222,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0164.jpg
223,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0212.jpg
224,fresh,fresh,True,banana,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.52.58 PM.png
225,fresh,fresh,True,broccoli,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_broccoli/google_0337.jpg
226,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.43.39 PM.png
227,fresh,fresh,True,cherryTomato,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0184.jpg
228,stale,fresh,False,grape,grape,True,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0055.jpg
229,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0070.jpg
230,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0536.jpg
231,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0400.jpg
232,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.11.35 PM.png
233,stale,fresh,False,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220607_091032.jpg
234,fresh,fresh,True,mandarin,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/google_0004.jpg
235,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.48.52 PM.png
236,fresh,fresh,True,mandarin,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0296.jpg
237,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0031.jpg
238,fresh,fresh,True,strawberry,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0157.jpg
239,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.23.54 PM.png
240,stale,fresh,False,apple,orange,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.26.34 PM.png
241,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 3.05.38 PM.png
242,stale,fresh,False,apple,orange,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.41.54 PM.png
243,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.10.10 PM.png
244,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0115.jpg
245,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0457.jpg
246,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.51.56 PM.png
247,fresh,fresh,True,banana,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.54.43 PM.png
248,stale,fresh,False,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220601_094054.jpg
249,stale,fresh,False,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0130.jpg
250,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/google_0092.jpg
251,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0410.jpg
252,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.12.17 PM.png
253,fresh,fresh,True,orange,orange,True,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.04.12 AM.png
254,stale,fresh,False,orange,banana,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.41.44 PM.png
255,stale,fresh,False,orange,orange,True,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.30.11 PM.png
256,fresh,fresh,True,grape,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0189.jpg
257,fresh,fresh,True,orange,orange,True,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-12 at 11.55.58 PM.png
258,stale,fresh,False,apple,banana,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.50.33 PM.png
259,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0019.jpg
260,stale,fresh,False,mandarin,orange,False,/Users/jongya/Desktop/data/data/archive/stale_mandarin/rotten-mandarin-rusty-wooden-background-66532414.jpg
261,stale,fresh,False,apple,orange,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.50.49 PM.png
262,fresh,fresh,True,orange,mandarin,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/naver_0120.jpg
263,fresh,fresh,True,pepper,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0002.jpg
264,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0050.jpg
265,fresh,fresh,True,cherryTomato,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0122.jpg
266,stale,fresh,False,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/stale_pepper/556871_20210730_5_1_a7_1_2_13_1_78.jpg
267,stale,fresh,False,apple,banana,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.59.23 PM.png
268,fresh,fresh,True,apple,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.17.42 PM.png
269,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.10.55 PM.png
270,stale,fresh,False,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/503877_20210802_5_2_b3_1_2_13_1_148.jpg
271,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/google_0151.jpg
272,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0335.jpg
273,fresh,fresh,True,apple,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.32.50 PM.png
274,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/naver_0364.jpg
275,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0041.jpg
276,fresh,fresh,True,strawberry,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/google_0226.jpg
277,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.50.44 PM.png
278,stale,fresh,False,orange,orange,True,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.44.16 PM.png
279,fresh,fresh,True,banana,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/naver_0052.jpg
280,fresh,fresh,True,apple,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.29.13 PM.png
281,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0171.jpg
282,stale,fresh,False,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220601_094213.jpg
283,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.12.14 PM.png
284,stale,fresh,False,strawberry,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0407.jpg
285,stale,fresh,False,orange,orange,True,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.44.54 PM.png
286,fresh,fresh,True,orange,orange,True,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-12 at 11.55.28 PM.png
287,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0111.jpg
288,fresh,fresh,True,orange,orange,True,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-12 at 11.52.16 PM.png
289,fresh,fresh,True,pepper,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0333.jpg
290,stale,fresh,False,pepper,grape,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0240.jpg
291,fresh,fresh,True,cherryTomato,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0219.jpg
292,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0009.jpg
293,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0385.jpg
294,fresh,fresh,True,grape,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0097.jpg
295,stale,fresh,False,orange,orange,True,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.42.05 PM.png
296,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/capsicum3_10.jpg_0_939.jpg
297,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0346.jpg
298,stale,fresh,False,strawberry,banana,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0180.jpg
299,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0284.jpg
300,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0307.jpg
301,stale,fresh,False,pepper,grape,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0087.jpg
302,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0228.jpg
303,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/google_0557.jpg
304,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0402.jpg
305,fresh,fresh,True,mandarin,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/google_0039.jpg
306,stale,fresh,False,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/stale_pepper/555753_20210728_5_1_a7_1_2_13_1_33.jpg
307,stale,fresh,False,apple,banana,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.52.22 PM.png
308,fresh,fresh,True,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0330.jpg
309,fresh,fresh,True,capsicum,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0273.jpg
310,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0389.jpg
311,fresh,fresh,True,broccoli,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_broccoli/google_0024.jpg
312,stale,fresh,False,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0405.jpg
313,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0128.jpg
314,fresh,fresh,True,mandarin,mandarin,True,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0061.jpg
315,fresh,fresh,True,grape,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0066.jpg
316,stale,fresh,False,banana,grape,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.26.13 PM.png
317,stale,fresh,False,mandarin,capsicum,False,/Users/jongya/Desktop/data/data/archive/stale_mandarin/esy-030064680.jpg
318,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0155.png
319,fresh,fresh,True,cherryTomato,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0362.jpg
320,fresh,fresh,True,orange,orange,True,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.15.27 AM.png
321,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/Tre_005.jpg
322,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0141.jpg
323,fresh,fresh,True,broccoli,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_broccoli/google_0142.jpg
324,stale,fresh,False,apple,orange,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.47.30 PM.png
325,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0147.jpg
326,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0246.jpg
327,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.08.37 PM.png
328,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0155.jpg
329,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0268.jpg
330,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.18.11 PM.png
331,stale,fresh,False,apple,banana,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.42.52 PM.png
332,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.46.04 PM.png
333,fresh,fresh,True,pepper,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0358.jpg
334,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0378.jpg
335,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.41.39 PM.png
336,stale,fresh,False,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0346.jpg
337,fresh,fresh,True,strawberry,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0247.jpg
338,fresh,fresh,True,orange,mandarin,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/naver_0001.jpg
339,fresh,fresh,True,pepper,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0430.jpg
340,stale,fresh,False,pepper,strawberry,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0191.jpg
341,fresh,fresh,True,mandarin,mandarin,True,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0183.jpg
342,stale,fresh,False,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/stale_pepper/504698_20210805_5_2_b3_1_2_13_1_386.jpg
343,stale,fresh,False,strawberry,capsicum,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0258.jpg
344,fresh,fresh,True,mandarin,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0307.jpg
345,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0195.jpg
346,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0449.jpg
347,fresh,fresh,True,grape,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0036.jpg
348,stale,fresh,False,apple,banana,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.31.08 PM.png
349,fresh,fresh,True,cherryTomato,mandarin,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0248.jpg
350,fresh,fresh,True,mandarin,mandarin,True,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0300.jpg
351,fresh,fresh,True,apple,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_apple/naver_0078.jpg
352,stale,fresh,False,broccoli,pepper,False,/Users/jongya/Desktop/data/data/archive/stale_broccoli/google_0060.jpg
353,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/IMG_20220530_085202.jpg
354,fresh,fresh,True,mandarin,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/google_0058.jpg
355,fresh,fresh,True,banana,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.40.32 PM.png
356,fresh,fresh,True,mandarin,mandarin,True,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0319.jpg
357,fresh,fresh,True,strawberry,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0072.jpg
358,fresh,fresh,True,apple,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_apple/naver_0020.jpg
359,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/0538.jpg
360,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0266.jpg
361,fresh,fresh,True,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0076.jpg
362,fresh,fresh,True,banana,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/naver_0078.jpg
363,stale,fresh,False,apple,banana,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.30.45 PM.png
364,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.48.18 PM.png
365,stale,fresh,False,grape,grape,True,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0288.jpg
366,stale,fresh,False,broccoli,capsicum,False,/Users/jongya/Desktop/data/data/archive/stale_broccoli/google_0123.jpg
367,stale,fresh,False,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0143.jpg
368,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.33.49 PM.png
369,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/Tre_010.jpg
370,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.56.30 PM.png
